name;coicop
vodítko pro psa;09.3.2.2
vodítko, taška, pelíšek, miska pro psa;09.3.2.2
vykuřovadlo na včely;09.3.2.2
výživa pro psa;09.3.2.2
vzduchovací motorek;09.3.2.2
whiskas;09.3.2.2
whiskas kapsičky;09.3.2.2
známka pro kočku;09.3.2.2
známka pro psa;09.3.2.2
zob;09.3.2.2
zrní pro andulku;09.3.2.2
zrní pro ptáky;09.3.2.2
zrní pro slepice;09.3.2.2
zverimex krmení pro kočky;09.3.2.2
žrádlo pro hlodavce;09.3.2.2
žrádlo pro kočku;09.3.2.2
žrádlo pro psa;09.3.2.2
žvýkací tyčinka pro psa;09.3.2.2
oprava dalekohledu;09.4.1.0 
oprava mikroskopu;09.4.1.0 
oprava karavanu;09.4.2.1
oprava obytného přívěsu;09.4.2.1
oprava přívěsného vozíku;09.4.2.1
oprava přívěsu;09.4.2.1
kovář pro koně;09.4.2.2
kovář pro poníky;09.4.2.2
krmení pro koně;09.4.2.2
krmení pro poníky;09.4.2.2
krmivo pro koně;09.4.2.2
oprava letadla;09.4.2.2
oprava lodě;09.4.2.2
pronájem koně;09.4.2.2
půjčení lodě;09.4.2.2
půjčení lodičky;09.4.2.2
půjčení motorového člunu;09.4.2.2
půjčení šlapadla;09.4.2.2
šlapadlo;09.4.2.2
ustájení koně;09.4.2.2
zimní úschova lodí;09.4.2.2
broušení bruslí;09.4.4.0
oprava batohu;09.4.4.0
oprava spacího pytle;09.4.4.0
oprava zbraně;09.4.4.0
půjčení kempinkového vybavení;09.4.4.0
půjčení lehátka;09.4.4.0
půjčení lyží;09.4.4.0
půjčení slunečníku;09.4.4.0
půjčovné lehátko;09.4.4.0
půjčovné lyží;09.4.4.0
servis lyží;09.4.4.0
seřizování lyžařského vázání;09.4.4.0
údržba zbraně;09.4.4.0
výplet raketa;09.4.4.0
výplet rakety;09.4.4.0
zapůjčení lyží, holí, botů;09.4.4.0
čipování psa;09.4.5.0
eurican dhppi vakcína;09.4.5.0
euthanazie potkana;09.4.5.0
hotel pro psy;09.4.5.0
kastrace koček;09.4.5.0
kastrace kočka;09.4.5.0
kastrace kočky;09.4.5.0
léčba domácích zvířat;09.4.5.0
očkování domácích zvířat;09.4.5.0
očkování koček;09.4.5.0
očkování kočka;09.4.5.0
očkování kočky;09.4.5.0
očkování koťat;09.4.5.0
očkování minikrálík;09.4.5.0
očkování pes;09.4.5.0
očkování psa;09.4.5.0
očkování psů;09.4.5.0
očkování veterinář domácích zvířat;09.4.5.0
odčervení domácích zvířat;09.4.5.0
odčervení kočky;09.4.5.0
odčervení psa;09.4.5.0
odstraněni zub. kamene - pes;09.4.5.0
operace pes;09.4.5.0
ošetření kočky;09.4.5.0
ošetření na veterině;09.4.5.0
ošetření psa;09.4.5.0
ošetření psa na veterině;09.4.5.0
ošetření veterina;09.4.5.0
stříhání pes;09.4.5.0
stříhání psa;09.4.5.0
tetování domácích zvířat;09.4.5.0
útulek pro domácí zvířata;09.4.5.0
veterina;09.4.5.0
veterina antibiotika;09.4.5.0
veterina očkování;09.4.5.0
veterina prášky pro psa;09.4.5.0
veterinární kontrola;09.4.5.0
veterinární operace psa;09.4.5.0
veterinární ošetření;09.4.5.0
veterinární ošetření psa;09.4.5.0
veterinární ošetření želvy;09.4.5.0
veterinární péče;09.4.5.0
veterinární služba;09.4.5.0
veterinární služba, očkování;09.4.5.0
veterinární služby;09.4.5.0
veterinární služby - pes;09.4.5.0
veterinární služby pro králíky;09.4.5.0
veterinární úkony;09.4.5.0
veterinární vyšetření;09.4.5.0
veterinář;09.4.5.0
veterinář pro hospodářská zvířata;09.4.5.0
veterinář pro koně;09.4.5.0
veterinář pro poníky;09.4.5.0
výcvik psa;09.4.5.0
výcvik psů;09.4.5.0
vystavení pet pasu;09.4.5.0
vyšetření veterinář;09.4.5.0
zkoušky psa;09.4.5.0
zvěrolékař;09.4.5.0
air soft;09.4.6.1
aquapark;09.4.6.1
atrakce bagr;09.4.6.1
bludiště;09.4.6.1
bobová dráha;09.4.6.1
centrum virtuální reality;09.4.6.1
diskotéka;09.4.6.1
hasičský kroužek mimo školu;09.4.6.1
houpací autíčko;09.4.6.1
jízda na autíčku;09.4.6.1
jízda na kolotoči;09.4.6.1
jízda na koni;09.4.6.1
jízda na velbloudovi;09.4.6.1
jízda parníkem;09.4.6.1
jízdenka dětský vláček;09.4.6.1
jízdenka na dětský vláček;09.4.6.1
kolotoč;09.4.6.1
kolotoče;09.4.6.1
kolotoče pouť;09.4.6.1
koupaliště;09.4.6.1
koupaliště vstupenka;09.4.6.1
kurz chovatelství;09.4.6.1
kurz paličkování;09.4.6.1
kurz qigong;09.4.6.1
kurz šachů;09.4.6.1
kurz šití;09.4.6.1
kurz šití přes internet;09.4.6.1
kurz trénování paměti;09.4.6.1
kurz vaření;09.4.6.1
kurz zdravého vaření;09.4.6.1
kurz zdravý život;09.4.6.1
lanové centrum;09.4.6.1
lanový park;09.4.6.1
laser game;09.4.6.1
lasergame;09.4.6.1
lunapark vídeň;09.4.6.1
paintball;09.4.6.1
parník;09.4.6.1
permanetka aquapark;09.4.6.1
plavba lodí po lipně;09.4.6.1
pohádkový les vstupné;09.4.6.1
poplatek za lehátko u bazénu;09.4.6.1
pouťové atrakce;09.4.6.1
projížďka na ponících;09.4.6.1
služby horských vůdců;09.4.6.1
sportovní hasiči;09.4.6.1
startovné na šachový turnaj;09.4.6.1
šachy;09.4.6.1
taneční zábava;09.4.6.1
tobogan;09.4.6.1
tobogán bazén;09.4.6.1
trénování paměti;09.4.6.1
vstup aquacentrum;09.4.6.1
vstup aquapark;09.4.6.1
vstup do aquaparku;09.4.6.1
vstup do dětské herny v od;09.4.6.1
vstup do dětského centra;09.4.6.1
vstup do termálů;09.4.6.1
vstup do wellness;09.4.6.1
vstup koupaliště;09.4.6.1
vstup na dětské hřiště;09.4.6.1
vstup na diskotéku;09.4.6.1
vstup na koupaliště;09.4.6.1
vstup na pláž;09.4.6.1
vstup na zábavu;09.4.6.1
vstup termální bazény;09.4.6.1
vstup termální lázně;09.4.6.1
vstup wellness;09.4.6.1
vstup zábavní park;09.4.6.1
vstupenka disco;09.4.6.1
vstupenka na disco;09.4.6.1
vstupenka na koupaliště;09.4.6.1
vstupenky vida park;09.4.6.1
vstupné aguapark;09.4.6.1
vstupné aquapark;09.4.6.1
vstupné dětské centrum;09.4.6.1
vstupné diskotéka;09.4.6.1
vstupné do aquaparku;09.4.6.1
vstupné do dětského centra;09.4.6.1
vstupné do termálních lázní rakousko laa a.d.;09.4.6.1
vstupné do termálu;09.4.6.1
vstupné do termálů;09.4.6.1
vstupné do wellnes;09.4.6.1
vstupné do zábavného parku;09.4.6.1
vstupné do zábavního centra;09.4.6.1
vstupné karneval;09.4.6.1
vstupné koupaliště;09.4.6.1
vstupné mirakulum;09.4.6.1
vstupné na dětský den;09.4.6.1
vstupné na karneval;09.4.6.1
vstupné na koupaliště;09.4.6.1
vstupné na taneční zábavu;09.4.6.1
vstupné na termální koupaliště;09.4.6.1
vstupné na zábavu;09.4.6.1
vstupné skákací hrad;09.4.6.1
vstupné zábavné centrum;09.4.6.1
vstupné zábavní park;09.4.6.1
vyhlídková plavba;09.4.6.1
vyhlídkový let;09.4.6.1
výlet lodí;09.4.6.1
výlet na lodi;09.4.6.1
výlet parníkem;09.4.6.1
zábavní park;09.4.6.1
zájmové kroužky mimo školu;09.4.6.1
zájmové kurzy mimo školu;09.4.6.1
zájmový kroužek mimo školu;09.4.6.1
zájmový kurz mimo školu;09.4.6.1
aerobic;09.4.6.2
aerobik;09.4.6.2
aqua aerobic;09.4.6.2
atletický oddíl;09.4.6.2
atletika čl. příspěvek;09.4.6.2
badminton;09.4.6.2
badmintonové hřiště;09.4.6.2
baseball;09.4.6.2
basketbal;09.4.6.2
basketbal členský příspěvek;09.4.6.2
bazén vstup;09.4.6.2
bazén vstupné;09.4.6.2
beach volejbal;09.4.6.2
bedminton;09.4.6.2
běžecké tréninky;09.4.6.2
běžecké závody startovné;09.4.6.2
bojové umění;09.4.6.2
bowling;09.4.6.2
bowlingová dráha;09.4.6.2
bruslení;09.4.6.2
curling;09.4.6.2
cvičení;09.4.6.2
cvičení batolat;09.4.6.2
cvičení dětí;09.4.6.2
cvičení karate;09.4.6.2
cvičení na rok;09.4.6.2
cvičení posilovna;09.4.6.2
cvičení rodičů s dětmi;09.4.6.2
cvičení taebo;09.4.6.2
cvičení tae-bo;09.4.6.2
cvičení thai;09.4.6.2
cvičení trx;09.4.6.2
cvičení v sokole;09.4.6.2
čl. příspěvek florbal;09.4.6.2
člen vojenské historie;09.4.6.2
členský příspěvek fotbalovému klubu;09.4.6.2
členský příspěvek sokol;09.4.6.2
členský příspěvek zahrádkáři;09.4.6.2
členství cvičení přes internet;09.4.6.2
členství orel;09.4.6.2
doplatek vodácký kurz;09.4.6.2
fit centrum;09.4.6.2
fit centrum permanentka;09.4.6.2
fit cvičení tabata;09.4.6.2
fitbox;09.4.6.2
fitcentrum;09.4.6.2
fitcentrum vstup;09.4.6.2
fitko;09.4.6.2
fitnes;09.4.6.2
fitnescentrum;09.4.6.2
fitness;09.4.6.2
florbal;09.4.6.2
florbal sportovní klub;09.4.6.2
fotbal členský příspěvek;09.4.6.2
golf;09.4.6.2
golfové hřiště;09.4.6.2
gymnastika;09.4.6.2
házená;09.4.6.2
horolezecký kurz;09.4.6.2
hot joga;09.4.6.2
hot jóga;09.4.6.2
jezdecký kurz;09.4.6.2
jezdectví;09.4.6.2
joga;09.4.6.2
jóga;09.4.6.2
jóga pro děti;09.4.6.2
judo;09.4.6.2
kanoistika členský příspěvek;09.4.6.2
karate;09.4.6.2
karate trénink;09.4.6.2
karta multisport;09.4.6.2
kickbox;09.4.6.2
klub českých turistů;09.4.6.2
klub kaktusářů poplatek;09.4.6.2
kondiční cvičení;09.4.6.2
krasobruslení - trenér;09.4.6.2
kroužek fotbal členství;09.4.6.2
kroužek karate - roční členství;09.4.6.2
kroužek kuželky;09.4.6.2
kroužek letecký modelář;09.4.6.2
kroužek taiji;09.4.6.2
kungfu;09.4.6.2
kurt na squash;09.4.6.2
kurz aerobiku;09.4.6.2
kurz bruslení;09.4.6.2
kurz jezdectví;09.4.6.2
kurz jiu-jitsu;09.4.6.2
kurz lyžování;09.4.6.2
kurz plavání;09.4.6.2
kurz plavání dětí;09.4.6.2
kurz plavání pro děti;09.4.6.2
kurz potápění;09.4.6.2
kurz sebeobrany;09.4.6.2
kurz šermu;09.4.6.2
kurz tai-chi;09.4.6.2
kurz vodácký;09.4.6.2
kuželky kroužek;09.4.6.2
lezecká stěna;09.4.6.2
lístek na vlek;09.4.6.2
lovec. lístek;09.4.6.2
lovecký lístek;09.4.6.2
lyžařská lanovka;09.4.6.2
lyžařská škola;09.4.6.2
lyžařská školička;09.4.6.2
lyžařský areál;09.4.6.2
lyžařský kurz;09.4.6.2
lyžařský kurz doplatek;09.4.6.2
lyžařský vlek;09.4.6.2
lyžařský výcvik;09.4.6.2
lyžování;09.4.6.2
mažoretky;09.4.6.2
minigolf;09.4.6.2
mistrovství v rallyecrossu;09.4.6.2
multisport karta;09.4.6.2
oddíl fotbal;09.4.6.2
oddíl turistiky;09.4.6.2
okruh ježdění;09.4.6.2
okruh.ježdění;09.4.6.2
osobní trenér fitnes;09.4.6.2
permanentka cvičení;09.4.6.2
permanentka do fitness;09.4.6.2
permanentka do posilovny;09.4.6.2
permanentka fitko;09.4.6.2
permanentka lyže;09.4.6.2
permanentka mma;09.4.6.2
permanentka na lanovku;09.4.6.2
permanentka na lyž.vlek;09.4.6.2
permanentka na lyže;09.4.6.2
permanentka na pingpong;09.4.6.2
permanentka na plavání;09.4.6.2
permanentka na tenis;09.4.6.2
permanentka na vlek;09.4.6.2
permanentka plavání;09.4.6.2
permanentka posilovna;09.4.6.2
pernamentka cvičení;09.4.6.2
pernamentka na cvičení;09.4.6.2
pernamentka posilovna;09.4.6.2
pilates;09.4.6.2
pilátes;09.4.6.2
platba hokejového turnaje;09.4.6.2
platba za cvičení;09.4.6.2
plavání;09.4.6.2
plavání baby;09.4.6.2
plavání leden až březen;09.4.6.2
plavecký bazén;09.4.6.2
plavecký bazén vstup;09.4.6.2
plavecký kroužek;09.4.6.2
plavecký kurz;09.4.6.2
plavecký výcvik;09.4.6.2
plavenka;09.4.6.2
plovárna permanentka;09.4.6.2
plovárna pernamentka;09.4.6.2
plovárna vstupné;09.4.6.2
poplatek tenisovému klubu;09.4.6.2
posilovna;09.4.6.2
pronájem bowlingové dráhy;09.4.6.2
pronájem hřiště tenis;09.4.6.2
pronájem raftu;09.4.6.2
pronájem sportoviště;09.4.6.2
pronájem tělocvičny;09.4.6.2
pronájem zařízení pro šipky;09.4.6.2
přísp. fotbalovému svazu;09.4.6.2
přísp. hokejovému svazu;09.4.6.2
přísp. odd. stolního tenisu;09.4.6.2
příspěvek cyklistika;09.4.6.2
příspěvek český horolezecký svaz;09.4.6.2
příspěvek fotbal. oddílu;09.4.6.2
příspěvek na klubovnu;09.4.6.2
příspěvek softballový oddíl;09.4.6.2
příspěvek sportovní oddíl;09.4.6.2
příspěvek sportovnímu oddílu;09.4.6.2
příspěvek šachovému oddílu;09.4.6.2
příspěvek tj;09.4.6.2
příspěvek zájmovým oddílům;09.4.6.2
příspěvky - sport;09.4.6.2
příspěvky skaut;09.4.6.2
příspěvky sokol;09.4.6.2
půjčení bowlingových bot;09.4.6.2
půjčení bruslí;09.4.6.2
půjčení horolezeckého vybavení;09.4.6.2
radioklub členství;09.4.6.2
relaxační cvičení;09.4.6.2
ricochet;09.4.6.2
rodinné vstupné bazén;09.4.6.2
rybářská povolenka;09.4.6.2
rybářské lístky;09.4.6.2
rybářský lístek;09.4.6.2
sáňkařská dráha;09.4.6.2
skaut;09.4.6.2
ski areál;09.4.6.2
ski pas;09.4.6.2
ski pas na lyže;09.4.6.2
ski pasy;09.4.6.2
skipas;09.4.6.2
skipass;09.4.6.2
sokol;09.4.6.2
sokol - cvičení rodiče s dětmi;09.4.6.2
sokol cvičení;09.4.6.2
sokolská družina;09.4.6.2
soustředění fotbal;09.4.6.2
soustředění karate;09.4.6.2
soustředění volejbal;09.4.6.2
spinning;09.4.6.2
sport aktivita;09.4.6.2
sport. kroužek příspěvek;09.4.6.2
sportovní aktivita;09.4.6.2
sportovní kroužek;09.4.6.2
sportovní rybolov;09.4.6.2
sportovní soustředění;09.4.6.2
sportovní turnaj;09.4.6.2
sportovní závody;09.4.6.2
squash;09.4.6.2
startovné;09.4.6.2
startovné - karate;09.4.6.2
startovné karate;09.4.6.2
startovné larp;09.4.6.2
startovné na závodech;09.4.6.2
startovné turnaj;09.4.6.2
startovné v soutěži;09.4.6.2
startovné závody motokár;09.4.6.2
stolní tenis příspěvek;09.4.6.2
surf arena;09.4.6.2
šachisti;09.4.6.2
šipky turnaj;09.4.6.2
tai-chi;09.4.6.2
taiji;09.4.6.2
tělocvična;09.4.6.2
tenis;09.4.6.2
tenis hra;09.4.6.2
tenisové hřiště;09.4.6.2
tenisový kurt;09.4.6.2
tenisový kurz;09.4.6.2
thai box;09.4.6.2
trenér krasobruslení;09.4.6.2
trénink;09.4.6.2
turistický kroužek;09.4.6.2
vanové plavání miminek;09.4.6.2
vanové plavání s malými dětmi;09.4.6.2
veřejné bruslení;09.4.6.2
veterán klub;09.4.6.2
vlastivědný klub;09.4.6.2
vlek;09.4.6.2
vodácký kurz;09.4.6.2
volejbal;09.4.6.2
volejbal přísp.;09.4.6.2
volejbal příspěvky;09.4.6.2
vstup bazén;09.4.6.2
vstup bowling;09.4.6.2
vstup do bazénu;09.4.6.2
vstup na bazén;09.4.6.2
vstup na krytý bazén;09.4.6.2
vstup plovárna;09.4.6.2
vstup-bazén;09.4.6.2
vstupenka do bikerparku;09.4.6.2
vstupenka na plavecký stadion;09.4.6.2
vstupenka plavání;09.4.6.2
vstupné do bazénu;09.4.6.2
vstupné lanové centrum;09.4.6.2
vstupné minigolf;09.4.6.2
vstupné na bazén;09.4.6.2
vstupné na bowling;09.4.6.2
vstupné na bruslařské kluziště;09.4.6.2
vstupné na kluziště;09.4.6.2
vstupné na městský plavecký stadion;09.4.6.2
vstupné na plavecký stadion;09.4.6.2
vstupné na plovárnu;09.4.6.2
vstupné plavecký bazén;09.4.6.2
vstupné plavecký stadion;09.4.6.2
výuka jízdy na koni;09.4.6.2
výuka lyžování;09.4.6.2
výuka stolního tenisu;09.4.6.2
výuka tenisu;09.4.6.2
zahrádkáři;09.4.6.2
zájmová org. příspěvek;09.4.6.2
zájmové kroužky skaut;09.4.6.2
zumba;09.4.6.2
hokej vstupné;09.4.6.3
hokejový zápas vip vstupenka;09.4.6.3
permanentka na fotbal;09.4.6.3
permanentka na házenou;09.4.6.3
permanentka na sport. utkání;09.4.6.3
permanentka na sportovní utkání;09.4.6.3
předplatné na fotbalová utkání;09.4.6.3
volejbal vstupné;09.4.6.3
vstup badminton;09.4.6.3
vstup hokej;09.4.6.3
vstup na sportovní akci;09.4.6.3
vstupenka fotbal;09.4.6.3
vstupenka na fotbalový zápas;09.4.6.3
vstupenka na hokej;09.4.6.3
vstupenky na volejbal;09.4.6.3
vstupné free style;09.4.6.3
vstupné freestyle;09.4.6.3
vstupné hokej;09.4.6.3
vstupné na dostihy;09.4.6.3
vstupné na fotbal;09.4.6.3
vstupné na hokej;09.4.6.3
vstupné na sportovní akci;09.4.6.3
vstupné na sportovní utkání;09.4.6.3
vstupné na tenis;09.4.6.3
vstupné na velodromy;09.4.6.3
vstupné na závody;09.4.6.3
vstupné sokolský slet;09.4.6.3
vstupné taneční závody;09.4.6.3
bwin;09.4.7.0
černá perla stírací los;09.4.7.0
dostihy;09.4.7.0
euro jackpot;09.4.7.0
fortuna;09.4.7.0
herna;09.4.7.0
hrací automaty;09.4.7.0
lístky do tomboly;09.4.7.0
los;09.4.7.0
losy;09.4.7.0
loterie;09.4.7.0
prohra v kartách;09.4.7.0
sazka;09.4.7.0
sazka sportka;09.4.7.0
sportka;09.4.7.0
sportovní sázky;09.4.7.0
stírací los;09.4.7.0
stírací losy;09.4.7.0
synot;09.4.7.0
šťastných 10;09.4.7.0
tip sport;09.4.7.0
tipsport;09.4.7.0
tombola;09.4.7.0
akordeon;09.5.1.0
bubny;09.5.1.0
dětská kytara;09.5.1.0
flétna;09.5.1.0
harmonika;09.5.1.0
housle;09.5.1.0
hudeb. nástroj;09.5.1.0
hudební nástroj;09.5.1.0
klavír;09.5.1.0
kytara;09.5.1.0
ladění klavíru;09.5.1.0
ladička;09.5.1.0
metronom;09.5.1.0
naladění piana;09.5.1.0
oprava hudebního nástroje;09.5.1.0
pásek ke kytaře;09.5.1.0
pouzdro na kytaru;09.5.1.0
saxofon;09.5.1.0
stojan na noty;09.5.1.0
struny na kytaru;09.5.1.0
trsátka;09.5.1.0
ukulele;09.5.1.0
audio kazeta nahraná;09.5.2.0
blu-ray nahrané;09.5.2.0
cd dětské;09.5.2.0
cd nahrané;09.5.2.0
dvd dětské;09.5.2.0
dvd film;09.5.2.0
dvd mix;09.5.2.0
dvd nahr.;09.5.2.0
dvd nahrané;09.5.2.0
gramofonová deska;09.5.2.0
hudba do mobilu;09.5.2.0
md nahrané;09.5.2.0
stahování filmů;09.5.2.0
stahování hudby;09.5.2.0
videokazeta nahraná;09.5.2.0
cirkus;09.6.1.0
divadelní představení;09.6.1.0
divadlo;09.6.1.0
divadlo se školou;09.6.1.0
divadlo vstupenka;09.6.1.0
hudební festival;09.6.1.0
hudební klub;09.6.1.0
kino;09.6.1.0
kino vstupenka;09.6.1.0
koncert;09.6.1.0
koncert vážné hudby;09.6.1.0
koncert vstupenky;09.6.1.0
lístek do kina;09.6.1.0
lístek na hudební festival;09.6.1.0
lístek na koncert;09.6.1.0
lístky do divadla;09.6.1.0
lístky maturitní ples;09.6.1.0
lístky na koncert;09.6.1.0
lístky na ples;09.6.1.0
muzikál;09.6.1.0
muzikál vstupné;09.6.1.0
ples;09.6.1.0
předplatné do divadla;09.6.1.0
předplatné lístky na koncert;09.6.1.0
předplatné na koncerty;09.6.1.0
vstup do kina;09.6.1.0
vstup na hudební festival;09.6.1.0
vstup na koncert;09.6.1.0
vstup na maturitní ples;09.6.1.0
vstup na ples;09.6.1.0
vstupenka divadlo;09.6.1.0
vstupenka do divadla;09.6.1.0
vstupenka do kina;09.6.1.0
vstupenka kino;09.6.1.0
vstupenka koncert;09.6.1.0
vstupenka na animefest;09.6.1.0
vstupenka na bál;09.6.1.0
vstupenka na koncert;09.6.1.0
vstupenka na majáles;09.6.1.0
vstupenka na ples;09.6.1.0
vstupenka ples;09.6.1.0
vstupenky divadlo;09.6.1.0
vstupenky do divadla;09.6.1.0
vstupenky do kina;09.6.1.0
vstupenky na hudební festival;09.6.1.0
vstupenky na koncert;09.6.1.0
vstupenky na koncerty;09.6.1.0
vstupenky na ples;09.6.1.0
vstupenky na show;09.6.1.0
vstupenky ples;09.6.1.0
vstupné cirkusu;09.6.1.0
vstupné do divadla;09.6.1.0
vstupné do kina;09.6.1.0
vstupné do opery wien;09.6.1.0
vstupné hudební klub;09.6.1.0
vstupné kino;09.6.1.0
vstupné na festival žižkovská noc;09.6.1.0
vstupné na hudební festival;09.6.1.0
vstupné na koncert;09.6.1.0
vstupné na muzikál;09.6.1.0
vstupné na ples;09.6.1.0
vstupné ples;09.6.1.0
vstupné zábava;09.6.1.0
adršpach vstupné;09.6.2.0
členství v knihovně;09.6.2.0
čtenářský poplatek;09.6.2.0
dětský vláček v zoo;09.6.2.0
jeskyně vstup;09.6.2.0
mašinka v zoo;09.6.2.0
mořské akvárium vstup;09.6.2.0
muzeum;09.6.2.0
penále v knihovně;09.6.2.0
pokuta v knihovně;09.6.2.0
poplatek do knihovny;09.6.2.0
poplatek v knihovně;09.6.2.0
prohlídka hradu;09.6.2.0
přednáška zájmová;09.6.2.0
rozhledna;09.6.2.0
stezka v korunách stromů;09.6.2.0
valašské muzeum vstupné;09.6.2.0
vjezd vlastním autem do zoo;09.6.2.0
vstup do hrobky;09.6.2.0
vstup do jeskyně;09.6.2.0
vstup do kláštera;09.6.2.0
vstup do motýlího domu;09.6.2.0
vstup do zámku;09.6.2.0
vstup do zoo;09.6.2.0
vstup galerie;09.6.2.0
vstup na hrad;09.6.2.0
vstup na rozhlednu;09.6.2.0
vstup na věž;09.6.2.0
vstup na vyhlídku;09.6.2.0
vstup na výstavu;09.6.2.0
vstup na workshop;09.6.2.0
vstup na zámek;09.6.2.0
vstup zámek;09.6.2.0
vstup zoo;09.6.2.0
vstupenka dinopark;09.6.2.0
vstupenka do akvária;09.6.2.0
vstupenka do kostnice;09.6.2.0
vstupenka do zoo;09.6.2.0
vstupenka hrad;09.6.2.0
vstupenka kombinovaná;09.6.2.0
vstupenka muzeum;09.6.2.0
vstupenka na burzu;09.6.2.0
vstupenka na hrad;09.6.2.0
vstupenka na rozhlednu;09.6.2.0
vstupenka na trh módy;09.6.2.0
vstupenka na výstavu;09.6.2.0
vstupenka na zámek;09.6.2.0
vstupenka výstava;09.6.2.0
vstupenky do muzea;09.6.2.0
vstupenky na rozhlednu;09.6.2.0
vstupenky na zámek;09.6.2.0
vstupenky výstava;09.6.2.0
vstupné dětský karneval;09.6.2.0
vstupné dinopark;09.6.2.0
vstupné do akvária;09.6.2.0
vstupné do arboretum;09.6.2.0
vstupné do areálu v okolí zámku;09.6.2.0
vstupné do bludiště;09.6.2.0
vstupné do botanické zahrady;09.6.2.0
vstupné do jeskyně;09.6.2.0
vstupné do kaple;09.6.2.0
vstupné do kláštera;09.6.2.0
vstupné do muzea;09.6.2.0
vstupné do parku;09.6.2.0
vstupné do podzemí;09.6.2.0
vstupné do skal;09.6.2.0
vstupné do skanzenu;09.6.2.0
vstupné do uzavřené oblasti;09.6.2.0
vstupné do zámecké zahrady;09.6.2.0
vstupné do zámku;09.6.2.0
vstupné do zoo;09.6.2.0
vstupné do zoologické zahrady;09.6.2.0
vstupné dov;09.6.2.0
vstupné flora;09.6.2.0
vstupné galerie;09.6.2.0
vstupné hrad;09.6.2.0
vstupné hrady, zámky;09.6.2.0
vstupné jeskyně;09.6.2.0
vstupné katedrála;09.6.2.0
vstupné motýlí dům;09.6.2.0
vstupné muzea;09.6.2.0
vstupné muzeum;09.6.2.0
vstupné na autosalon;09.6.2.0
vstupné na bleší trh;09.6.2.0
vstupné na farmu;09.6.2.0
vstupné na hrad;09.6.2.0
vstupné na jarmark;09.6.2.0
vstupné na prodejní trhy;09.6.2.0
vstupné na prohlídku;09.6.2.0
vstupné na prohlídku muzea;09.6.2.0
vstupné na přednášku;09.6.2.0
vstupné na rozhlednu;09.6.2.0
vstupné na sbírku techniky, letadel, voj. techniky;09.6.2.0
vstupné na šibřinky;09.6.2.0
vstupné na věž;09.6.2.0
vstupné na vyhlídkovou věž;09.6.2.0
vstupné na výstavu;09.6.2.0
vstupné na výstavu do zahradnictví;09.6.2.0
vstupné na vystoupení;09.6.2.0
vstupné na zahradní výstavu;09.6.2.0
vstupné na zámek;09.6.2.0
vstupné památky;09.6.2.0
vstupné podzemí;09.6.2.0
vstupné rozhledna;09.6.2.0
vstupné stezka korunami stromů;09.6.2.0
vstupné věž;09.6.2.0
vstupné výstava;09.6.2.0
vstupné zabijačka;09.6.2.0
vstupné zámek;09.6.2.0
vstupné zoo;09.6.2.0
vyhlídková věž;09.6.2.0
výstava;09.6.2.0
výstava květin a stromků;09.6.2.0
výstava mumie světa;09.6.2.0
výstava obrazů;09.6.2.0
výstava psů;09.6.2.0
výstava vstup;09.6.2.0
zájmová přednáška;09.6.2.0
zoo vstupenka;09.6.2.0
zoo vstupné;09.6.2.0
zoologická;09.6.2.0
zoologická zahrada;09.6.2.0
3d foto;09.6.3.0
3d foto miminka;09.6.3.0
digitální fotografie;09.6.3.0
dodělání fotek;09.6.3.0
fotka;09.6.3.0
fotky;09.6.3.0
fotky na doklady;09.6.3.0
fotky na řidičák;09.6.3.0
foto;09.6.3.0
foto cewe;09.6.3.0
foto kniha;09.6.3.0
foto na průkaz;09.6.3.0
foto služby;09.6.3.0
foto ve školce;09.6.3.0
foto ve škole;09.6.3.0
fotograf. služby;09.6.3.0
fotografické služby;09.6.3.0
fotografie;09.6.3.0
fotografie na pas;09.6.3.0
fotografování;09.6.3.0
fotokalendáře;09.6.3.0
fotoknihy;09.6.3.0
fotoobrazy;09.6.3.0
fotozakázky;09.6.3.0
průkazové foto;09.6.3.0
úprava fotek;09.6.3.0
vyvolání fotografií;09.6.3.0
zhotovení fotografie;09.6.3.0
hip hop;09.6.9.0
hodina tance;09.6.9.0
